"Date","Spot exchange rate, Australian Dollar into US $                          XUDLADD"
"03 May 94","1.4154"
"29 Apr 94","1.4015"
"28 Apr 94","1.4049"
"27 Apr 94","1.3951"
"26 Apr 94","1.3889"
"25 Apr 94","1.3943"
"22 Apr 94","1.3918"
"21 Apr 94","1.4035"
"20 Apr 94","1.3951"
"19 Apr 94","1.3996"
"18 Apr 94","1.3937"
"15 Apr 94","1.3827"
"14 Apr 94","1.3822"
"13 Apr 94","1.3847"
"12 Apr 94","1.3812"
"11 Apr 94","1.3812"
"08 Apr 94","1.3765"
"07 Apr 94","1.4055"
"06 Apr 94","1.4174"
"05 Apr 94","1.4215"
"31 Mar 94","1.4265"
"30 Mar 94","1.4265"
"29 Mar 94","1.4164"
"28 Mar 94","1.4035"
"25 Mar 94","1.4065"
"24 Mar 94","1.4085"
"23 Mar 94","1.4075"
"22 Mar 94","1.4085"
"21 Mar 94","1.4114"
"18 Mar 94","1.4029"
"17 Mar 94","1.4035"
"16 Mar 94","1.4025"
"15 Mar 94","1.3899"
"14 Mar 94","1.3918"
"11 Mar 94","1.4075"
"10 Mar 94","1.4055"
"09 Mar 94","1.3996"
"08 Mar 94","1.3947"
"07 Mar 94","1.3899"
"04 Mar 94","1.3996"
"03 Mar 94","1.4154"
"02 Mar 94","1.4201"
"01 Mar 94","1.3986"
"28 Feb 94","1.4035"
"25 Feb 94","1.3879"
"24 Feb 94","1.3746"
"23 Feb 94","1.3812"
"22 Feb 94","1.3899"
"21 Feb 94","1.3996"
"18 Feb 94","1.4015"
"17 Feb 94","1.3976"
"16 Feb 94","1.4055"
"15 Feb 94","1.4134"
"14 Feb 94","1.4075"
"11 Feb 94","1.3957"
"10 Feb 94","1.3918"
"09 Feb 94","1.3918"
"08 Feb 94","1.3918"
"07 Feb 94","1.3986"
"04 Feb 94","1.3986"
"03 Feb 94","1.3986"
"02 Feb 94","1.4002"
"01 Feb 94","1.3996"
"31 Jan 94","1.4104"
"28 Jan 94","1.4134"
"27 Jan 94","1.4094"
"26 Jan 94","1.4094"
"25 Jan 94","1.4114"
"24 Jan 94","1.4215"
"21 Jan 94","1.4235"
"20 Jan 94","1.4194"
"19 Jan 94","1.4306"
"18 Jan 94","1.4347"
"17 Jan 94","1.4368"
"14 Jan 94","1.4493"
"13 Jan 94","1.4461"
"12 Jan 94","1.4493"
"11 Jan 94","1.4493"
"10 Jan 94","1.4535"
"07 Jan 94","1.4577"
"06 Jan 94","1.4609"
"05 Jan 94","1.4552"
"04 Jan 94","1.4609"
"31 Dec 93","1.4738"
"30 Dec 93","1.4793"
"29 Dec 93","1.4826"
"24 Dec 93","1.4728"
"23 Dec 93","1.476"
"22 Dec 93","1.4695"
"21 Dec 93","1.4723"
"20 Dec 93","1.4728"
"17 Dec 93","1.4728"
"16 Dec 93","1.4815"
"15 Dec 93","1.4848"
"14 Dec 93","1.4859"
"13 Dec 93","1.4903"
"10 Dec 93","1.4903"
"09 Dec 93","1.4892"
"08 Dec 93","1.4881"
"07 Dec 93","1.497"
"06 Dec 93","1.4921"
"03 Dec 93","1.4937"
"02 Dec 93","1.5015"
"01 Dec 93","1.5198"
"30 Nov 93","1.517"
"29 Nov 93","1.514"
"26 Nov 93","1.5083"
"25 Nov 93","1.5015"
"24 Nov 93","1.5026"
"23 Nov 93","1.5072"
"22 Nov 93","1.5106"
"19 Nov 93","1.5094"
"18 Nov 93","1.5106"
"17 Nov 93","1.5106"
"16 Nov 93","1.5209"
"15 Nov 93","1.5267"
"12 Nov 93","1.5129"
"11 Nov 93","1.5106"
"10 Nov 93","1.506"
"09 Nov 93","1.4988"
"08 Nov 93","1.4925"
"05 Nov 93","1.4804"
"04 Nov 93","1.4859"
"03 Nov 93","1.4793"
"02 Nov 93","1.4848"
"01 Nov 93","1.4837"
"29 Oct 93","1.5015"
"28 Oct 93","1.4981"
"27 Oct 93","1.5011"
"26 Oct 93","1.5011"
"25 Oct 93","1.4937"
"22 Oct 93","1.4937"
"21 Oct 93","1.4914"
"20 Oct 93","1.5049"
"19 Oct 93","1.5049"
"18 Oct 93","1.511"
"15 Oct 93","1.5083"
"14 Oct 93","1.5067"
"13 Oct 93","1.5094"
"12 Oct 93","1.514"
"11 Oct 93","1.5117"
"08 Oct 93","1.5186"
"07 Oct 93","1.5256"
"06 Oct 93","1.5286"
"05 Oct 93","1.5451"
"04 Oct 93","1.5455"
"01 Oct 93","1.5498"
"30 Sep 93","1.5499"
"29 Sep 93","1.554"
"28 Sep 93","1.5466"
"27 Sep 93","1.5349"
"24 Sep 93","1.5279"
"23 Sep 93","1.5337"
"22 Sep 93","1.5267"
"21 Sep 93","1.5302"
"20 Sep 93","1.5373"
"17 Sep 93","1.5326"
"16 Sep 93","1.5361"
"15 Sep 93","1.5349"
"14 Sep 93","1.5516"
"13 Sep 93","1.5326"
"10 Sep 93","1.5408"
"09 Sep 93","1.5256"
"08 Sep 93","1.5209"
"07 Sep 93","1.5373"
"06 Sep 93","1.5444"
"03 Sep 93","1.5504"
"02 Sep 93","1.5244"
"01 Sep 93","1.4981"
"31 Aug 93","1.4903"
"27 Aug 93","1.5004"
"26 Aug 93","1.4892"
"25 Aug 93","1.4892"
"24 Aug 93","1.4981"
"23 Aug 93","1.4948"
"20 Aug 93","1.4782"
"19 Aug 93","1.4771"
"18 Aug 93","1.4804"
"17 Aug 93","1.4848"
"16 Aug 93","1.4717"
"13 Aug 93","1.4738"
"12 Aug 93","1.4728"
"11 Aug 93","1.4641"
"10 Aug 93","1.4577"
"09 Aug 93","1.4684"
"06 Aug 93","1.4717"
"05 Aug 93","1.4556"
"04 Aug 93","1.4535"
"03 Aug 93","1.4493"
"02 Aug 93","1.444"
"30 Jul 93","1.4503"
"29 Jul 93","1.4782"
"28 Jul 93","1.4793"
"27 Jul 93","1.476"
"26 Jul 93","1.4728"
"23 Jul 93","1.4749"
"22 Jul 93","1.4782"
"21 Jul 93","1.4749"
"20 Jul 93","1.4771"
"19 Jul 93","1.4793"
"16 Jul 93","1.4738"
"15 Jul 93","1.4695"
"14 Jul 93","1.4771"
"13 Jul 93","1.4738"
"12 Jul 93","1.4684"
"09 Jul 93","1.4631"
"08 Jul 93","1.4631"
"07 Jul 93","1.4695"
"06 Jul 93","1.4771"
"05 Jul 93","1.4848"
"02 Jul 93","1.4959"
"01 Jul 93","1.5049"
"30 Jun 93","1.506"
"29 Jun 93","1.4937"
"28 Jun 93","1.4959"
"25 Jun 93","1.4959"
"24 Jun 93","1.4914"
"23 Jun 93","1.4848"
"22 Jun 93","1.4599"
"21 Jun 93","1.4577"
"18 Jun 93","1.4804"
"17 Jun 93","1.4815"
"16 Jun 93","1.4738"
"15 Jun 93","1.4782"
"14 Jun 93","1.4837"
"11 Jun 93","1.4717"
"10 Jun 93","1.4782"
"09 Jun 93","1.4837"
"08 Jun 93","1.4959"
"07 Jun 93","1.4837"
"04 Jun 93","1.4815"
"03 Jun 93","1.4684"
"02 Jun 93","1.4728"
"01 Jun 93","1.4717"
"28 May 93","1.4567"
"27 May 93","1.442"
"26 May 93","1.4327"
"25 May 93","1.4286"
"24 May 93","1.442"
"21 May 93","1.4409"
"20 May 93","1.442"
"19 May 93","1.442"
"18 May 93","1.4466"
"17 May 93","1.4235"
"14 May 93","1.4255"
"13 May 93","1.4205"
"12 May 93","1.4265"
"11 May 93","1.4306"
"10 May 93","1.4225"
"07 May 93","1.4134"
"06 May 93","1.4194"
"05 May 93","1.4276"
"04 May 93","1.4306"
"30 Apr 93","1.4164"
"29 Apr 93","1.4015"
"28 Apr 93","1.4015"
"27 Apr 93","1.3918"
"26 Apr 93","1.3889"
"23 Apr 93","1.4"
"22 Apr 93","1.4035"
"21 Apr 93","1.3976"
"20 Apr 93","1.3947"
"19 Apr 93","1.3918"
"16 Apr 93","1.3957"
"15 Apr 93","1.3879"
"14 Apr 93","1.3879"
"13 Apr 93","1.3908"
"08 Apr 93","1.4094"
"07 Apr 93","1.4154"
"06 Apr 93","1.4194"
"05 Apr 93","1.4225"
"02 Apr 93","1.4327"
"01 Apr 93","1.4368"
"31 Mar 93","1.4164"
"30 Mar 93","1.4065"
"29 Mar 93","1.4134"
"26 Mar 93","1.41"
"25 Mar 93","1.4104"
"24 Mar 93","1.4174"
"23 Mar 93","1.4154"
"22 Mar 93","1.3957"
"19 Mar 93","1.3982"
"18 Mar 93","1.4011"
"17 Mar 93","1.4081"
"16 Mar 93","1.418"
"15 Mar 93","1.4225"
"12 Mar 93","1.4094"
"11 Mar 93","1.415"
"10 Mar 93","1.4201"
"09 Mar 93","1.4245"
"08 Mar 93","1.4188"
"05 Mar 93","1.412"
"04 Mar 93","1.411"
"03 Mar 93","1.4174"
"02 Mar 93","1.4128"
"01 Mar 93","1.417"
"26 Feb 93","1.4378"
"25 Feb 93","1.4415"
"24 Feb 93","1.4374"
"23 Feb 93","1.4368"
"22 Feb 93","1.452"
"19 Feb 93","1.4489"
"18 Feb 93","1.4556"
"17 Feb 93","1.4562"
"16 Feb 93","1.4562"
"15 Feb 93","1.476"
"12 Feb 93","1.4749"
"11 Feb 93","1.4789"
"10 Feb 93","1.4925"
"09 Feb 93","1.4937"
"08 Feb 93","1.4908"
"05 Feb 93","1.4793"
"04 Feb 93","1.4723"
"03 Feb 93","1.4706"
"02 Feb 93","1.4738"
"01 Feb 93","1.481"
"29 Jan 93","1.4712"
"28 Jan 93","1.468"
"27 Jan 93","1.4826"
"26 Jan 93","1.4793"
"25 Jan 93","1.4859"
"22 Jan 93","1.4877"
"21 Jan 93","1.5004"
"20 Jan 93","1.4943"
"19 Jan 93","1.487"
"18 Jan 93","1.4782"
"15 Jan 93","1.4837"
"14 Jan 93","1.4914"
"13 Jan 93","1.4914"
"12 Jan 93","1.481"
"11 Jan 93","1.487"
"08 Jan 93","1.4881"
"07 Jan 93","1.4881"
"06 Jan 93","1.4959"
"05 Jan 93","1.487"
"04 Jan 93","1.4663"
"31 Dec 92","1.4514"
"30 Dec 92","1.4503"
"29 Dec 92","1.4503"
"24 Dec 92","1.4461"
"23 Dec 92","1.4482"
"22 Dec 92","1.4472"
"21 Dec 92","1.444"
"18 Dec 92","1.4463"
"17 Dec 92","1.4503"
"16 Dec 92","1.4514"
"15 Dec 92","1.4524"
"14 Dec 92","1.4567"
"11 Dec 92","1.4482"
"10 Dec 92","1.4503"
"09 Dec 92","1.4399"
"08 Dec 92","1.442"
"07 Dec 92","1.444"
"04 Dec 92","1.444"
"03 Dec 92","1.4503"
"02 Dec 92","1.4641"
"01 Dec 92","1.462"
"30 Nov 92","1.4663"
"27 Nov 92","1.451"
"26 Nov 92","1.4556"
"25 Nov 92","1.4524"
"24 Nov 92","1.4609"
"23 Nov 92","1.4641"
"20 Nov 92","1.462"
"19 Nov 92","1.462"
"18 Nov 92","1.4535"
"17 Nov 92","1.4599"
"16 Nov 92","1.4514"
"13 Nov 92","1.442"
"12 Nov 92","1.4409"
"11 Nov 92","1.4451"
"10 Nov 92","1.4472"
"09 Nov 92","1.4378"
"06 Nov 92","1.4265"
"05 Nov 92","1.4358"
"04 Nov 92","1.4472"
"03 Nov 92","1.4337"
"02 Nov 92","1.4461"
"30 Oct 92","1.4388"
"29 Oct 92","1.442"
"28 Oct 92","1.4337"
"27 Oct 92","1.4205"
"26 Oct 92","1.3976"
"23 Oct 92","1.3908"
"22 Oct 92","1.3879"
"21 Oct 92","1.3918"
"20 Oct 92","1.3986"
"19 Oct 92","1.3918"
"16 Oct 92","1.385"
"15 Oct 92","1.3835"
"14 Oct 92","1.386"
"13 Oct 92","1.386"
"12 Oct 92","1.3879"
"09 Oct 92","1.3928"
"08 Oct 92","1.387"
"07 Oct 92","1.3889"
"06 Oct 92","1.3866"
"05 Oct 92","1.385"
"02 Oct 92","1.3937"
"01 Oct 92","1.4002"
"30 Sep 92","1.4031"
"29 Sep 92","1.4006"
"28 Sep 92","1.3947"
"25 Sep 92","1.3822"
"24 Sep 92","1.3818"
"23 Sep 92","1.3827"
"22 Sep 92","1.3827"
"21 Sep 92","1.3784"
"18 Sep 92","1.3661"
"17 Sep 92","1.3689"
"16 Sep 92","1.363"
"15 Sep 92","1.3674"
"14 Sep 92","1.3271"
"11 Sep 92","1.378"
"10 Sep 92","1.385"
"09 Sep 92","1.3873"
"08 Sep 92","1.4025"
"07 Sep 92","1.3908"
"04 Sep 92","1.3879"
"03 Sep 92","1.3889"
"02 Sep 92","1.3918"
"01 Sep 92","1.3928"
"28 Aug 92","1.3928"
"27 Aug 92","1.3957"
"26 Aug 92","1.3976"
"25 Aug 92","1.4065"
"24 Aug 92","1.4025"
"21 Aug 92","1.3899"
"20 Aug 92","1.386"
"19 Aug 92","1.3803"
"18 Aug 92","1.3879"
"17 Aug 92","1.3831"
"14 Aug 92","1.3879"
"13 Aug 92","1.3928"
"12 Aug 92","1.3928"
"11 Aug 92","1.3717"
"10 Aug 92","1.3569"
"07 Aug 92","1.355"
"06 Aug 92","1.3559"
"05 Aug 92","1.3537"
"04 Aug 92","1.3486"
"03 Aug 92","1.3441"
"31 Jul 92","1.3441"
"30 Jul 92","1.3428"
"29 Jul 92","1.3441"
"28 Jul 92","1.3441"
"27 Jul 92","1.3441"
"24 Jul 92","1.3401"
"23 Jul 92","1.3365"
"22 Jul 92","1.3365"
"21 Jul 92","1.3405"
"20 Jul 92","1.3396"
"17 Jul 92","1.3437"
"16 Jul 92","1.3455"
"15 Jul 92","1.3446"
"14 Jul 92","1.3392"
"13 Jul 92","1.3405"
"10 Jul 92","1.3401"
"09 Jul 92","1.3414"
"08 Jul 92","1.3396"
"07 Jul 92","1.3441"
"06 Jul 92","1.3423"
"03 Jul 92","1.3432"
"02 Jul 92","1.3459"
"01 Jul 92","1.3392"
"30 Jun 92","1.3378"
"29 Jun 92","1.3387"
"26 Jun 92","1.3387"
"25 Jun 92","1.3324"
"24 Jun 92","1.3301"
"23 Jun 92","1.3289"
"22 Jun 92","1.3339"
"19 Jun 92","1.3289"
"18 Jun 92","1.3203"
"17 Jun 92","1.328"
"16 Jun 92","1.328"
"15 Jun 92","1.3263"
"12 Jun 92","1.3175"
"11 Jun 92","1.3123"
"10 Jun 92","1.3123"
"09 Jun 92","1.3106"
"08 Jun 92","1.308"
"05 Jun 92","1.3106"
"04 Jun 92","1.3106"
"03 Jun 92","1.3106"
"02 Jun 92","1.3193"
"01 Jun 92","1.3201"
"29 May 92","1.3193"
"28 May 92","1.3184"
"27 May 92","1.3193"
"26 May 92","1.3184"
"22 May 92","1.3201"
"21 May 92","1.3184"
"20 May 92","1.3228"
"19 May 92","1.3201"
"18 May 92","1.3333"
"15 May 92","1.3193"
"14 May 92","1.321"
"13 May 92","1.328"
"12 May 92","1.3333"
"11 May 92","1.3324"
"08 May 92","1.3289"
"07 May 92","1.3298"
"06 May 92","1.3245"
"05 May 92","1.3201"
"01 May 92","1.3228"
"30 Apr 92","1.3228"
"29 Apr 92","1.3167"
"28 Apr 92","1.3228"
"27 Apr 92","1.3228"
"24 Apr 92","1.3263"
"23 Apr 92","1.3228"
"22 Apr 92","1.3115"
"21 Apr 92","1.308"
"16 Apr 92","1.3029"
"15 Apr 92","1.3072"
"14 Apr 92","1.3038"
"13 Apr 92","1.3089"
"10 Apr 92","1.3089"
"09 Apr 92","1.3115"
"08 Apr 92","1.3149"
"07 Apr 92","1.3106"
"06 Apr 92","1.3098"
"03 Apr 92","1.3038"
"02 Apr 92","1.3046"
"01 Apr 92","1.3038"
"31 Mar 92","1.2995"
"30 Mar 92","1.3046"
"27 Mar 92","1.3063"
"26 Mar 92","1.3063"
"25 Mar 92","1.3089"
"24 Mar 92","1.3132"
"23 Mar 92","1.3141"
"20 Mar 92","1.3167"
"19 Mar 92","1.3158"
"18 Mar 92","1.3158"
"17 Mar 92","1.3219"
"16 Mar 92","1.3245"
"13 Mar 92","1.3245"
"12 Mar 92","1.3245"
"11 Mar 92","1.3245"
"10 Mar 92","1.3207"
"09 Mar 92","1.3201"
"06 Mar 92","1.3236"
"05 Mar 92","1.3271"
"04 Mar 92","1.3307"
"03 Mar 92","1.3289"
"02 Mar 92","1.3254"
"28 Feb 92","1.3263"
"27 Feb 92","1.3263"
"26 Feb 92","1.336"
"25 Feb 92","1.3289"
"24 Feb 92","1.3333"
"21 Feb 92","1.3298"
"20 Feb 92","1.3219"
"19 Feb 92","1.3201"
"18 Feb 92","1.3254"
"17 Feb 92","1.3263"
"14 Feb 92","1.3254"
"13 Feb 92","1.3271"
"12 Feb 92","1.3307"
"11 Feb 92","1.3298"
"10 Feb 92","1.336"
"07 Feb 92","1.3298"
"06 Feb 92","1.3378"
"05 Feb 92","1.3414"
"04 Feb 92","1.3307"
"03 Feb 92","1.3289"
"31 Jan 92","1.3289"
"30 Jan 92","1.3351"
"29 Jan 92","1.3459"
"28 Jan 92","1.3414"
"27 Jan 92","1.3541"
"24 Jan 92","1.3532"
"23 Jan 92","1.3414"
"22 Jan 92","1.3298"
"21 Jan 92","1.3324"
"20 Jan 92","1.3307"
"17 Jan 92","1.3486"
"16 Jan 92","1.3468"
"15 Jan 92","1.3486"
"14 Jan 92","1.3414"
"13 Jan 92","1.3468"
"10 Jan 92","1.3236"
"09 Jan 92","1.3405"
"08 Jan 92","1.3184"
"07 Jan 92","1.3219"
"06 Jan 92","1.3098"
"03 Jan 92","1.3201"
"02 Jan 92","1.3228"
"31 Dec 91","1.3167"
"30 Dec 91","1.3158"
"27 Dec 91","1.3123"
"24 Dec 91","1.3132"
"23 Dec 91","1.3132"
"20 Dec 91","1.3012"
"19 Dec 91","1.2945"
"18 Dec 91","1.2928"
"17 Dec 91","1.292"
"16 Dec 91","1.2912"
"13 Dec 91","1.297"
"12 Dec 91","1.297"
"11 Dec 91","1.2995"
"10 Dec 91","1.2928"
"09 Dec 91","1.292"
"06 Dec 91","1.2845"
"05 Dec 91","1.2796"
"04 Dec 91","1.2731"
"03 Dec 91","1.2731"
"02 Dec 91","1.2747"
"29 Nov 91","1.2747"
"28 Nov 91","1.2739"
"27 Nov 91","1.2706"
"26 Nov 91","1.2666"
"25 Nov 91","1.2634"
"22 Nov 91","1.2626"
"21 Nov 91","1.2642"
"20 Nov 91","1.2682"
"19 Nov 91","1.2658"
"18 Nov 91","1.2706"
"15 Nov 91","1.2731"
"14 Nov 91","1.2723"
"13 Nov 91","1.2723"
"12 Nov 91","1.2715"
"11 Nov 91","1.2723"
"08 Nov 91","1.2731"
"07 Nov 91","1.2755"
"06 Nov 91","1.2747"
"05 Nov 91","1.2755"
"04 Nov 91","1.2739"
"01 Nov 91","1.2804"
"31 Oct 91","1.2845"
"30 Oct 91","1.2771"
"29 Oct 91","1.2698"
"28 Oct 91","1.2747"
"25 Oct 91","1.2723"
"24 Oct 91","1.2731"
"23 Oct 91","1.2755"
"22 Oct 91","1.2579"
"21 Oct 91","1.2563"
"18 Oct 91","1.2531"
"17 Oct 91","1.2539"
"16 Oct 91","1.2579"
"15 Oct 91","1.2508"
"14 Oct 91","1.2508"
"11 Oct 91","1.2547"
"10 Oct 91","1.2579"
"09 Oct 91","1.2571"
"08 Oct 91","1.261"
"07 Oct 91","1.2571"
"04 Oct 91","1.2594"
"03 Oct 91","1.2587"
"02 Oct 91","1.25"
"01 Oct 91","1.2547"
"30 Sep 91","1.2508"
"27 Sep 91","1.2547"
"26 Sep 91","1.2594"
"25 Sep 91","1.2571"
"24 Sep 91","1.2484"
"23 Sep 91","1.2477"
"20 Sep 91","1.2547"
"19 Sep 91","1.2555"
"18 Sep 91","1.2492"
"17 Sep 91","1.2492"
"16 Sep 91","1.25"
"13 Sep 91","1.2555"
"12 Sep 91","1.2571"
"11 Sep 91","1.2658"
"10 Sep 91","1.2682"
"09 Sep 91","1.265"
"06 Sep 91","1.2706"
"05 Sep 91","1.2723"
"04 Sep 91","1.2739"
"03 Sep 91","1.287"
"02 Sep 91","1.2747"
"30 Aug 91","1.2731"
"29 Aug 91","1.2739"
"28 Aug 91","1.2739"
"27 Aug 91","1.2755"
"23 Aug 91","1.2723"
"22 Aug 91","1.2706"
"21 Aug 91","1.2763"
"20 Aug 91","1.2804"
"19 Aug 91","1.2878"
"16 Aug 91","1.2862"
"15 Aug 91","1.2666"
"14 Aug 91","1.2788"
"13 Aug 91","1.2771"
"12 Aug 91","1.2763"
"09 Aug 91","1.2763"
"08 Aug 91","1.2771"
"07 Aug 91","1.2755"
"06 Aug 91","1.2796"
"05 Aug 91","1.2821"
"02 Aug 91","1.2845"
"01 Aug 91","1.2862"
"31 Jul 91","1.2853"
"30 Jul 91","1.2821"
"29 Jul 91","1.287"
"26 Jul 91","1.287"
"25 Jul 91","1.2928"
"24 Jul 91","1.2887"
"23 Jul 91","1.2928"
"22 Jul 91","1.2845"
"19 Jul 91","1.2845"
"18 Jul 91","1.2928"
"17 Jul 91","1.2878"
"16 Jul 91","1.2895"
"15 Jul 91","1.2945"
"12 Jul 91","1.2995"
"11 Jul 91","1.3038"
"10 Jul 91","1.3046"
"09 Jul 91","1.3063"
"08 Jul 91","1.3046"
"05 Jul 91","1.3063"
"04 Jul 91","1.3098"
"03 Jul 91","1.3089"
"02 Jul 91","1.3089"
"01 Jul 91","1.3055"
"28 Jun 91","1.3029"
"27 Jun 91","1.3004"
"26 Jun 91","1.3038"
"25 Jun 91","1.3063"
"24 Jun 91","1.3089"
"21 Jun 91","1.3072"
"20 Jun 91","1.308"
"19 Jun 91","1.3106"
"18 Jun 91","1.3098"
"17 Jun 91","1.3175"
"14 Jun 91","1.3228"
"13 Jun 91","1.3263"
"12 Jun 91","1.3236"
"11 Jun 91","1.3236"
"10 Jun 91","1.3289"
"07 Jun 91","1.3298"
"06 Jun 91","1.3289"
"05 Jun 91","1.3175"
"04 Jun 91","1.3193"
"03 Jun 91","1.321"
"31 May 91","1.3158"
"30 May 91","1.3201"
"29 May 91","1.3132"
"28 May 91","1.3175"
"24 May 91","1.3158"
"23 May 91","1.3271"
"22 May 91","1.2962"
"21 May 91","1.2878"
"20 May 91","1.2812"
"17 May 91","1.278"
"16 May 91","1.2755"
"15 May 91","1.2763"
"14 May 91","1.2845"
"13 May 91","1.2837"
"10 May 91","1.2763"
"09 May 91","1.2763"
"08 May 91","1.2763"
"07 May 91","1.2804"
"03 May 91","1.2878"
"02 May 91","1.2862"
"01 May 91","1.2829"
"30 Apr 91","1.2788"
"29 Apr 91","1.2837"
"26 Apr 91","1.2837"
"25 Apr 91","1.287"
"24 Apr 91","1.292"
"23 Apr 91","1.2887"
"22 Apr 91","1.2979"
"19 Apr 91","1.2937"
"18 Apr 91","1.2857"
"17 Apr 91","1.2829"
"16 Apr 91","1.2829"
"15 Apr 91","1.2804"
"12 Apr 91","1.2771"
"11 Apr 91","1.278"
"10 Apr 91","1.269"
"09 Apr 91","1.2706"
"08 Apr 91","1.2739"
"05 Apr 91","1.2755"
"04 Apr 91","1.2771"
"03 Apr 91","1.2837"
"02 Apr 91","1.2903"
"28 Mar 91","1.2903"
"27 Mar 91","1.292"
"26 Mar 91","1.297"
"25 Mar 91","1.2962"
"22 Mar 91","1.2928"
"21 Mar 91","1.297"
"20 Mar 91","1.3004"
"19 Mar 91","1.2995"
"18 Mar 91","1.3021"
"15 Mar 91","1.2945"
"14 Mar 91","1.2995"
"13 Mar 91","1.3072"
"12 Mar 91","1.3004"
"11 Mar 91","1.3038"
"08 Mar 91","1.3012"
"07 Mar 91","1.3021"
"06 Mar 91","1.3004"
"05 Mar 91","1.2912"
"04 Mar 91","1.287"
"01 Mar 91","1.2755"
"28 Feb 91","1.2739"
"27 Feb 91","1.2763"
"26 Feb 91","1.2747"
"25 Feb 91","1.2763"
"22 Feb 91","1.2755"
"21 Feb 91","1.269"
"20 Feb 91","1.2698"
"19 Feb 91","1.2674"
"18 Feb 91","1.2674"
"15 Feb 91","1.2682"
"14 Feb 91","1.2698"
"13 Feb 91","1.269"
"12 Feb 91","1.2796"
"11 Feb 91","1.2829"
"08 Feb 91","1.2821"
"07 Feb 91","1.2796"
"06 Feb 91","1.2845"
"05 Feb 91","1.2878"
"04 Feb 91","1.2796"
"01 Feb 91","1.2796"
"31 Jan 91","1.2771"
"30 Jan 91","1.2739"
"29 Jan 91","1.2755"
"28 Jan 91","1.278"
"25 Jan 91","1.287"
"24 Jan 91","1.2845"
"23 Jan 91","1.2763"
"22 Jan 91","1.2771"
"21 Jan 91","1.2812"
"18 Jan 91","1.2821"
"17 Jan 91","1.2804"
"16 Jan 91","1.2837"
"15 Jan 91","1.2845"
"14 Jan 91","1.2862"
"11 Jan 91","1.2937"
"10 Jan 91","1.2928"
"09 Jan 91","1.292"
"08 Jan 91","1.2845"
"07 Jan 91","1.2878"
"04 Jan 91","1.2837"
"03 Jan 91","1.2853"
"02 Jan 91","1.292"
"31 Dec 90","1.297"
"28 Dec 90","1.297"
"27 Dec 90","1.3029"
"24 Dec 90","1.2912"
"21 Dec 90","1.2945"
"20 Dec 90","1.292"
"19 Dec 90","1.2945"
"18 Dec 90","1.297"
"17 Dec 90","1.3051"
"14 Dec 90","1.3038"
"13 Dec 90","1.3149"
"12 Dec 90","1.3046"
"11 Dec 90","1.3038"
"10 Dec 90","1.3043"
"07 Dec 90","1.2928"
"06 Dec 90","1.3004"
"05 Dec 90","1.3004"
"04 Dec 90","1.2878"
"03 Dec 90","1.2912"
"30 Nov 90","1.2922"
"29 Nov 90","1.2928"
"28 Nov 90","1.3004"
"27 Nov 90","1.3004"
"26 Nov 90","1.3055"
"23 Nov 90","1.3038"
"22 Nov 90","1.2987"
"21 Nov 90","1.3106"
"20 Nov 90","1.3029"
"19 Nov 90","1.3106"
"16 Nov 90","1.2987"
"15 Nov 90","1.2953"
"14 Nov 90","1.2962"
"13 Nov 90","1.2862"
"12 Nov 90","1.2862"
"09 Nov 90","1.2837"
"08 Nov 90","1.2853"
"07 Nov 90","1.2853"
"06 Nov 90","1.2706"
"05 Nov 90","1.2796"
"02 Nov 90","1.2853"
"01 Nov 90","1.2739"
"31 Oct 90","1.2731"
"30 Oct 90","1.2796"
"29 Oct 90","1.2763"
"26 Oct 90","1.2788"
"25 Oct 90","1.2731"
"24 Oct 90","1.2812"
"23 Oct 90","1.2878"
"22 Oct 90","1.2812"
"19 Oct 90","1.2776"
"18 Oct 90","1.2992"
"17 Oct 90","1.2862"
"16 Oct 90","1.2706"
"15 Oct 90","1.2682"
"12 Oct 90","1.2217"
"11 Oct 90","1.23"
"10 Oct 90","1.2099"
"09 Oct 90","1.1988"
"08 Oct 90","1.1955"
"05 Oct 90","1.1969"
"04 Oct 90","1.2005"
"03 Oct 90","1.2019"
"02 Oct 90","1.2041"
"01 Oct 90","1.2034"
"28 Sep 90","1.2107"
"27 Sep 90","1.2085"
"26 Sep 90","1.2026"
"25 Sep 90","1.2026"
"24 Sep 90","1.2012"
"21 Sep 90","1.2063"
"20 Sep 90","1.2092"
"19 Sep 90","1.2055"
"18 Sep 90","1.2005"
"17 Sep 90","1.2019"
"14 Sep 90","1.2092"
"13 Sep 90","1.2315"
"12 Sep 90","1.2203"
"11 Sep 90","1.2217"
"10 Sep 90","1.23"
"07 Sep 90","1.2185"
"06 Sep 90","1.2143"
"05 Sep 90","1.2114"
"04 Sep 90","1.2262"
"03 Sep 90","1.2255"
"31 Aug 90","1.2277"
"30 Aug 90","1.2214"
"29 Aug 90","1.2002"
"28 Aug 90","1.2041"
"24 Aug 90","1.1976"
"23 Aug 90","1.2024"
"22 Aug 90","1.2185"
"21 Aug 90","1.224"
"20 Aug 90","1.2369"
"17 Aug 90","1.2392"
"16 Aug 90","1.2469"
"15 Aug 90","1.2373"
"14 Aug 90","1.2404"
"13 Aug 90","1.2453"
"10 Aug 90","1.2528"
"09 Aug 90","1.2505"
"08 Aug 90","1.2571"
"07 Aug 90","1.2626"
