SERIES,DESCRIPTION
XUDLADD,Spot exchange rate - Australian Dollar into US $
XUDLBK74,Spot exchange rate - South Korean Won into Dollar
XUDLERD,Spot exchange rate - Euro into US $
XUDLGBD,Spot exchange rate - Sterling into US$
XUDLJYD,Spot exchange rate - Japanese Yen into US $
XUDLNDD,Spot exchange rate - New Zealand Dollar into US $
XUDLSFD,Spot exchange rate - Swiss Franc into US $

DATE,XUDLADD,XUDLBK74,XUDLERD,XUDLGBD,XUDLJYD,XUDLNDD,XUDLSFD
28 Jul 2015,1.3693,1164.21,0.9059,0.6418,123.61,1.4986,0.9656
29 Jul 2015,1.3686,1158.08,0.9066,0.639,123.79,1.497,0.9632
30 Jul 2015,1.3746,1174.09,0.9154,0.6407,124.33,1.5195,0.9696
31 Jul 2015,1.3611,1162.12,0.9051,0.6408,123.89,1.5051,0.9615
03 Aug 2015,1.374,1169.08,0.9113,0.6402,123.95,1.5131,0.9675
04 Aug 2015,1.3479,1161.82,0.9123,0.6411,123.93,1.5193,0.9732
05 Aug 2015,1.3615,1176.08,0.9202,0.6408,125.01,1.5342,0.9819
06 Aug 2015,1.3607,1164.16,0.9163,0.645,124.71,1.5277,0.9818
07 Aug 2015,1.3523,1167,0.9142,0.6464,124.31,1.5154,0.9829
10 Aug 2015,1.3526,1162.59,0.9107,0.6433,124.52,1.5163,0.9864
11 Aug 2015,1.3706,1182.76,0.9053,0.6423,124.85,1.5309,0.9837
12 Aug 2015,1.3569,1172.17,0.8936,0.6395,123.85,1.5076,0.9698
13 Aug 2015,1.3594,1178.39,0.8986,0.6417,124.43,1.5246,0.976
14 Aug 2015,1.3559,1176.6,0.8998,0.6407,124.3,1.5267,0.9767
17 Aug 2015,1.355,1183.4,0.9029,0.6411,124.37,1.5209,0.9782
18 Aug 2015,1.3643,1184.77,0.9063,0.6389,124.43,1.5223,0.9777
19 Aug 2015,1.3659,1184.7,0.9046,0.6393,124.28,1.5256,0.9716
20 Aug 2015,1.3631,1186.07,0.8933,0.6384,123.62,1.5094,0.9639
21 Aug 2015,1.3635,1194.07,0.884,0.6382,122.45,1.4948,0.9541
24 Aug 2015,1.3902,1191.01,0.864,0.6354,118.77,1.5385,0.9362
25 Aug 2015,1.3937,1182.6,0.8763,0.6371,119.92,1.5344,0.9479
26 Aug 2015,1.4069,1186.6,0.8765,0.6435,119.13,1.5552,0.9457
27 Aug 2015,1.3998,1175.93,0.8917,0.6505,120.72,1.5489,0.9625
28 Aug 2015,1.3982,1176.31,0.8916,0.6513,121,1.5463,0.9607
01 Sep 2015,1.4217,1179.52,0.8884,0.6525,119.9,1.5775,0.9619
02 Sep 2015,1.4273,1184.95,0.8905,0.6539,120.2,1.577,0.9698
03 Sep 2015,1.4233,1187.79,0.9012,0.6567,120.28,1.5664,0.9768
04 Sep 2015,1.4426,1196.13,0.8997,0.659,119.17,1.5893,0.9751
07 Sep 2015,1.4434,1203.93,0.8959,0.655,119.34,1.5985,0.9758
08 Sep 2015,1.4294,1197.04,0.8945,0.6511,119.76,1.5833,0.9791
09 Sep 2015,1.4227,1185.955,0.8958,0.6507,120.96,1.5627,0.9778
10 Sep 2015,1.417,1186.44,0.8917,0.6481,120.83,1.5941,0.976
11 Sep 2015,1.4168,1182.88,0.8866,0.6493,120.6,1.5896,0.9761
14 Sep 2015,1.3992,1182.72,0.8862,0.6501,120.09,1.579,0.9703
15 Sep 2015,1.4106,1179.675,0.8871,0.6512,120.15,1.5878,0.9734
16 Sep 2015,1.3906,1172.23,0.8854,0.6445,120.49,1.5706,0.9686
17 Sep 2015,1.3996,1165.26,0.8845,0.6443,120.9,1.5815,0.97
18 Sep 2015,1.3848,1164.99,0.8795,0.6416,119.94,1.5608,0.9606
21 Sep 2015,1.4011,1179.41,0.8933,0.6458,120.52,1.585,0.9725
22 Sep 2015,1.4162,1187.67,0.8981,0.6517,120.03,1.5936,0.9736
23 Sep 2015,1.4255,1193.78,0.8974,0.6568,120.52,1.5967,0.9793
24 Sep 2015,1.43,1197.68,0.8856,0.6543,119.3,1.5751,0.9682
25 Sep 2015,1.4251,1190.78,0.8951,0.659,120.81,1.5728,0.977
28 Sep 2015,1.4296,1195.55,0.8925,0.659,119.89,1.5783,0.975
29 Sep 2015,1.4265,1195.13,0.8914,0.6606,119.93,1.5696,0.9728
30 Sep 2015,1.4237,1186.35,0.8956,0.6602,119.78,1.563,0.9769
01 Oct 2015,1.418,1177.95,0.8925,0.6598,119.63,1.5584,0.9749
02 Oct 2015,1.4223,1178.29,0.887,0.6579,119.22,1.5552,0.9696
05 Oct 2015,1.4122,1160.37,0.8918,0.6588,120.28,1.5394,0.9747
06 Oct 2015,1.4013,1163.9,0.8879,0.6574,120.17,1.5333,0.9682
07 Oct 2015,1.3848,1154.12,0.8901,0.653,120.02,1.5063,0.9713
08 Oct 2015,1.3879,1158.66,0.8868,0.6538,119.85,1.511,0.967
09 Oct 2015,1.3626,1143.29,0.8806,0.6533,120.32,1.4912,0.9622
12 Oct 2015,1.3563,1142.77,0.8792,0.6518,119.94,1.4841,0.9608
13 Oct 2015,1.3702,1148.28,0.8793,0.6569,119.86,1.4941,0.9602
14 Oct 2015,1.3774,1142.35,0.8744,0.6478,119.25,1.4789,0.9526
15 Oct 2015,1.3667,1123.66,0.8783,0.6469,118.53,1.4586,0.9506
16 Oct 2015,1.3765,1129.81,0.879,0.6474,119.2,1.4695,0.9511
19 Oct 2015,1.3782,1128.95,0.8843,0.646,119.48,1.4695,0.9572
20 Oct 2015,1.377,1129.89,0.8817,0.6468,119.92,1.4819,0.9542
21 Oct 2015,1.3858,1139.27,0.8807,0.6469,119.96,1.4852,0.9566
22 Oct 2015,1.3847,1133.42,0.896,0.6489,120.36,1.473,0.9715
23 Oct 2015,1.3837,1131.01,0.9063,0.6514,121.14,1.4802,0.9763
26 Oct 2015,1.377,1129.835,0.905,0.651,120.87,1.4719,0.9815
27 Oct 2015,1.3826,1135.69,0.9048,0.6531,120.28,1.4702,0.9848
28 Oct 2015,1.4,1132.03,0.9038,0.6527,120.58,1.4881,0.9852
29 Oct 2015,1.4124,1142.99,0.9124,0.6539,121.15,1.4972,0.9917
30 Oct 2015,1.4019,1140.84,0.9057,0.6475,120.72,1.4784,0.9859
02 Nov 2015,1.3996,1138.51,0.9061,0.6482,120.66,1.4791,0.9838
03 Nov 2015,1.3949,1132.005,0.9132,0.6494,121.16,1.4979,0.9911
04 Nov 2015,1.398,1136.675,0.9208,0.65,121.6,1.5177,0.9932
05 Nov 2015,1.4,1140.09,0.9204,0.6557,121.57,1.5099,0.9973
06 Nov 2015,1.4209,1152.94,0.931,0.6633,123.17,1.5347,1.0047
09 Nov 2015,1.4178,1160.62,0.9306,0.6619,123.3,1.5295,1.0039
10 Nov 2015,1.4231,1159.87,0.9352,0.6618,123.26,1.5321,1.0069
11 Nov 2015,1.4168,1155.52,0.9321,0.6579,122.92,1.5246,1.0042
12 Nov 2015,1.4067,1160.11,0.9299,0.6582,122.93,1.5335,1.0036
13 Nov 2015,1.4053,1170.47,0.9319,0.6581,122.8,1.533,1.0081
16 Nov 2015,1.4114,1172.93,0.9331,0.658,123.08,1.5423,1.0073
17 Nov 2015,1.4045,1169.97,0.9388,0.6572,123.45,1.548,1.0147
18 Nov 2015,1.412,1168.03,0.9391,0.6574,123.6,1.5538,1.0194
19 Nov 2015,1.3885,1158.82,0.9314,0.6538,122.84,1.52,1.0143
20 Nov 2015,1.3824,1151.85,0.9379,0.6572,122.8,1.5246,1.0172
23 Nov 2015,1.39,1159.33,0.9422,0.6609,122.96,1.5366,1.0203
24 Nov 2015,1.3837,1152.42,0.9398,0.6636,122.46,1.5307,1.017
25 Nov 2015,1.3829,1144.495,0.9432,0.6637,122.86,1.5263,1.024
26 Nov 2015,1.3835,1148.97,0.9417,0.6611,122.56,1.5216,1.0242
27 Nov 2015,1.3906,1155.71,0.9438,0.6643,122.77,1.5323,1.0298
30 Nov 2015,1.3803,1157.03,0.9469,0.6643,123.29,1.5179,1.0279
01 Dec 2015,1.3686,1158.3,0.9427,0.6643,122.87,1.499,1.0291
02 Dec 2015,1.3665,1165.66,0.9463,0.6693,123.47,1.5067,1.0294
03 Dec 2015,1.3714,1165.95,0.9217,0.6651,123.18,1.5119,1.0032
04 Dec 2015,1.3598,1161.29,0.9184,0.6622,123.12,1.4808,0.9997
07 Dec 2015,1.3744,1172.54,0.9217,0.6635,123.27,1.5033,1.0008
08 Dec 2015,1.3839,1180.23,0.9199,0.6674,122.93,1.5053,0.994
09 Dec 2015,1.3843,1181.42,0.9122,0.6587,122.09,1.5076,0.988
10 Dec 2015,1.3706,1177.18,0.9144,0.6595,121.52,1.4802,0.9883
11 Dec 2015,1.3873,1189.29,0.9092,0.6574,120.99,1.4894,0.9833
14 Dec 2015,1.3814,1187.13,0.9068,0.6616,120.73,1.4773,0.9815
15 Dec 2015,1.3947,1176.18,0.9157,0.6645,121.73,1.4819,0.9904
16 Dec 2015,1.3902,1177.42,0.9136,0.6664,121.8,1.478,0.9866
17 Dec 2015,1.4059,1188.04,0.923,0.672,122.68,1.4932,0.9959
18 Dec 2015,1.3924,1180.73,0.9221,0.6715,121.51,1.483,0.9941
21 Dec 2015,1.3916,1175.02,0.9158,0.6718,121.1,1.4769,0.9924
22 Dec 2015,1.3827,1170.19,0.9118,0.6745,120.9,1.4674,0.9883
23 Dec 2015,1.3835,1173.04,0.9192,0.6726,120.98,1.473,0.9937
24 Dec 2015,1.3749,1169.19,0.9135,0.6702,120.37,1.4656,0.9867
29 Dec 2015,1.3714,1170.72,0.917,0.6759,120.48,1.4562,0.993
30 Dec 2015,1.3712,1178.65,0.9163,0.6742,120.56,1.4622,0.9902
31 Dec 2015,1.3674,1176.55,0.9181,0.6748,120.39,1.4611,0.9937
04 Jan 2016,1.3955,1192.29,0.9258,0.6808,119.3,1.4854,1.0052
05 Jan 2016,1.4017,1190.42,0.9327,0.6827,119.15,1.495,1.0114
06 Jan 2016,1.416,1200.97,0.9308,0.6846,118.65,1.5085,1.009
07 Jan 2016,1.4247,1193.93,0.9235,0.6865,118.08,1.5053,1.0036
08 Jan 2016,1.4337,1207.47,0.9168,0.6878,117.69,1.5265,0.9948
11 Jan 2016,1.4306,1205.2,0.9216,0.6882,117.37,1.5277,1.0018
12 Jan 2016,1.4327,1208.76,0.924,0.6961,117.96,1.5319,1.0038
13 Jan 2016,1.4292,1204.19,0.9221,0.6925,118.34,1.5239,1.0097
14 Jan 2016,1.4366,1211.09,0.9224,0.6948,118.07,1.5468,1.0083
15 Jan 2016,1.4533,1216.78,0.9134,0.699,116.9,1.553,0.999
18 Jan 2016,1.4543,1209.13,0.9198,0.7008,117.4,1.5516,1.0067
19 Jan 2016,1.4455,1206.4,0.9177,0.707,117.81,1.5427,1.0036
20 Jan 2016,1.4616,1217.5,0.9176,0.7049,116.21,1.5691,1.0035
21 Jan 2016,1.4395,1207.75,0.924,0.7075,117.29,1.5497,1.0111
22 Jan 2016,1.4233,1196.65,0.9239,0.6978,118.52,1.5418,1.0142
25 Jan 2016,1.4345,1194.73,0.923,0.7009,118.6,1.5449,1.0158
26 Jan 2016,1.4286,1201.19,0.9217,0.6981,118.43,1.542,1.0179
27 Jan 2016,1.4192,1203.11,0.92,0.7014,118.75,1.5368,1.0174
28 Jan 2016,1.411,1205.23,0.9141,0.695,118.67,1.5458,1.0138
29 Jan 2016,1.414,1208.89,0.9243,0.7049,121.07,1.5458,1.0247
01 Feb 2016,1.4114,1204.64,0.9182,0.6961,121.04,1.5356,1.0179
02 Feb 2016,1.4184,1212.8,0.9172,0.6956,120.25,1.5404,1.0202
03 Feb 2016,1.4067,1216.15,0.9051,0.6853,117.97,1.4999,1.0081
04 Feb 2016,1.3829,1183.52,0.8954,0.686,117.14,1.4885,0.9978
05 Feb 2016,1.4114,1205.83,0.8976,0.6905,117,1.5099,0.9933
08 Feb 2016,1.4136,1207.4,0.8972,0.696,115.57,1.5122,0.99
09 Feb 2016,1.4126,1198.56,0.8842,0.6904,114.68,1.5026,0.9702
10 Feb 2016,1.4102,1191.11,0.8929,0.6916,114.42,1.5026,0.9788
11 Feb 2016,1.4134,1200.77,0.8816,0.6928,111.88,1.4997,0.9735
12 Feb 2016,1.4118,1208.045,0.8893,0.6917,112.71,1.5088,0.977
15 Feb 2016,1.3998,1212.345,0.8973,0.6918,114.49,1.5031,0.9883
16 Feb 2016,1.4106,1221.29,0.8974,0.699,113.82,1.526,0.9886
17 Feb 2016,1.3949,1224.92,0.8984,0.6986,114.27,1.5085,0.9935
18 Feb 2016,1.399,1231.81,0.9009,0.6961,113.64,1.5094,0.9939
19 Feb 2016,1.4102,1233.38,0.9004,0.701,112.78,1.5184,0.9915
22 Feb 2016,1.3829,1224.97,0.9069,0.7075,112.99,1.4896,0.9987
23 Feb 2016,1.3858,1231.12,0.9071,0.709,112.07,1.4993,0.9907
24 Feb 2016,1.3935,1234.75,0.907,0.7178,111.09,1.5072,0.9872
25 Feb 2016,1.3885,1238,0.9062,0.7169,112.68,1.4943,0.9888
26 Feb 2016,1.3966,1240.21,0.9152,0.7214,113.92,1.4968,0.9985
29 Feb 2016,1.4006,1241.78,0.9205,0.7179,112.89,1.5177,0.9959
01 Mar 2016,1.3982,1233.28,0.9208,0.7181,113.59,1.5165,0.9983
02 Mar 2016,1.3774,1228.86,0.9235,0.711,113.92,1.5067,1.0006
03 Mar 2016,1.3569,1211.26,0.9147,0.7064,113.59,1.4839,0.9932
04 Mar 2016,1.3493,1200.095,0.9084,0.7034,113.8,1.4725,0.9935
07 Mar 2016,1.3392,1201.62,0.9104,0.704,113.52,1.4697,0.9986
08 Mar 2016,1.3439,1208.745,0.9043,0.7037,112.44,1.4793,0.9918
09 Mar 2016,1.3326,1208.695,0.9085,0.7031,112.9,1.4747,0.9968
10 Mar 2016,1.3428,1203.78,0.8971,0.699,113.38,1.5017,0.988
11 Mar 2016,1.3242,1186.41,0.8961,0.6947,113.51,1.4835,0.9837
14 Mar 2016,1.3307,1188.65,0.9004,0.6982,113.6,1.495,0.986
15 Mar 2016,1.3398,1196.445,0.8999,0.706,112.87,1.5119,0.9852
16 Mar 2016,1.3452,1192.2,0.9029,0.7093,113.7,1.5152,0.9879
17 Mar 2016,1.3092,1156.17,0.8837,0.6901,111.3,1.4633,0.968
18 Mar 2016,1.3127,1161.175,0.8856,0.689,111.39,1.4682,0.9682
21 Mar 2016,1.3167,1158.07,0.8881,0.6943,111.63,1.4784,0.9678
22 Mar 2016,1.3115,1155.58,0.8907,0.7034,111.81,1.4793,0.9705
23 Mar 2016,1.3275,1166.995,0.8948,0.7087,112.63,1.4923,0.9732
24 Mar 2016,1.3305,1168.695,0.8958,0.7071,112.64,1.4939,0.9767
29 Mar 2016,1.321,1166.045,0.8937,0.701,113.4,1.4697,0.9752
30 Mar 2016,1.2994,1141.27,0.8807,0.6921,112.44,1.4415,0.9619
31 Mar 2016,1.2995,1137.295,0.8774,0.6955,112.39,1.4397,0.9573
01 Apr 2016,1.3086,1150.96,0.8814,0.705,112.39,1.4579,0.9622
04 Apr 2016,1.3132,1151.295,0.8786,0.6997,111.24,1.4611,0.9596
05 Apr 2016,1.3264,1160.095,0.879,0.7076,110.47,1.4695,0.9573
06 Apr 2016,1.3226,1159.6,0.8792,0.7099,109.97,1.4699,0.9575
07 Apr 2016,1.3301,1159.495,0.8788,0.7095,107.91,1.4738,0.9551
08 Apr 2016,1.321,1147.71,0.8767,0.7089,108.4,1.465,0.9532
11 Apr 2016,1.3153,1144.21,0.8739,0.7011,107.83,1.4567,0.9513
12 Apr 2016,1.3103,1146.69,0.8791,0.7038,108.59,1.452,0.9572
13 Apr 2016,1.3091,1146.545,0.8862,0.7039,109.26,1.4478,0.965
14 Apr 2016,1.2979,1153.745,0.8879,0.7072,109.2,1.4567,0.9673
15 Apr 2016,1.298,1146.595,0.8853,0.7053,108.74,1.4478,0.9668
18 Apr 2016,1.2905,1145.495,0.8827,0.7006,108.71,1.4399,0.9632
19 Apr 2016,1.2801,1126.32,0.879,0.6943,109.31,1.4217,0.9599
20 Apr 2016,1.2807,1132,0.8826,0.6944,109.25,1.429,0.9662
21 Apr 2016,1.2873,1136.9,0.8859,0.6974,109.47,1.4424,0.9727
22 Apr 2016,1.294,1146.34,0.8898,0.694,111.48,1.4567,0.9772
25 Apr 2016,1.2942,1147.87,0.8875,0.6897,110.93,1.4573,0.9742
26 Apr 2016,1.2917,1147.83,0.8845,0.6857,111.16,1.4512,0.9729
27 Apr 2016,1.3194,1152.1,0.8843,0.6879,111.27,1.4594,0.9728
28 Apr 2016,1.3113,1142.89,0.8838,0.6863,108.56,1.4355,0.9695
29 Apr 2016,1.3101,1142.1,0.8731,0.6826,107.01,1.43,0.9589
03 May 2016,1.3326,1148.78,0.8683,0.6872,106.2,1.442,0.9529
04 May 2016,1.3385,1165.955,0.8701,0.6905,106.89,1.4499,0.9572
05 May 2016,1.3387,1167.79,0.8773,0.6898,107.4,1.4505,0.9682
06 May 2016,1.36,1170.46,0.8755,0.6929,106.66,1.4646,0.9697
09 May 2016,1.3661,1174.71,0.8775,0.6945,108.34,1.4751,0.9707
10 May 2016,1.3574,1171.28,0.8777,0.6915,109.08,1.481,0.9737
11 May 2016,1.3539,1163.96,0.8747,0.6913,108.64,1.465,0.9709
12 May 2016,1.3615,1167.895,0.877,0.6895,108.71,1.4626,0.9669
13 May 2016,1.3753,1178.035,0.885,0.6968,109.09,1.4767,0.9757
16 May 2016,1.3693,1177.5,0.8825,0.6942,108.82,1.4719,0.9766
17 May 2016,1.3622,1173.62,0.8823,0.6912,108.94,1.4635,0.976
18 May 2016,1.3751,1186.36,0.8867,0.6841,109.6,1.4769,0.9814
19 May 2016,1.3893,1188.96,0.8925,0.6856,109.9,1.4843,0.9898
20 May 2016,1.3848,1188.85,0.8919,0.6889,110.46,1.4791,0.9925
23 May 2016,1.3881,1184.645,0.8931,0.6915,109.45,1.4799,0.9922
24 May 2016,1.3918,1187.095,0.8961,0.6845,109.87,1.4832,0.9927
25 May 2016,1.3916,1182.82,0.8973,0.6796,110.27,1.4808,0.9915
26 May 2016,1.3854,1178.675,0.8941,0.6811,109.67,1.4828,0.9898
27 May 2016,1.391,1182.7,0.8982,0.6842,109.86,1.4903,0.9926
31 May 2016,1.3803,1189.955,0.8983,0.687,110.93,1.478,0.9943
01 Jun 2016,1.3799,1195.6,0.8949,0.6938,109.43,1.4686,0.9876
02 Jun 2016,1.3833,1189.42,0.8961,0.6922,108.56,1.4663,0.9898
03 Jun 2016,1.3654,1169.045,0.8827,0.6888,106.76,1.442,0.9787
06 Jun 2016,1.3561,1161.96,0.8798,0.6914,107.25,1.4399,0.9716
07 Jun 2016,1.3417,1155.57,0.8807,0.6868,107.22,1.4339,0.9665
08 Jun 2016,1.339,1154.135,0.8777,0.6872,106.62,1.4247,0.9595
09 Jun 2016,1.3448,1158.745,0.8829,0.6913,106.47,1.4011,0.9645
10 Jun 2016,1.3501,1166.775,0.8851,0.6976,106.89,1.4114,0.9625
13 Jun 2016,1.3506,1168.37,0.885,0.7002,106.31,1.4136,0.9663
14 Jun 2016,1.3592,1178.73,0.892,0.7085,105.93,1.4282,0.9633
15 Jun 2016,1.3479,1168.495,0.89,0.7044,105.85,1.4213,0.9625
16 Jun 2016,1.3686,1177.86,0.8971,0.711,103.92,1.4325,0.9672
17 Jun 2016,1.3539,1171.895,0.8892,0.6996,104.29,1.4172,0.9615
20 Jun 2016,1.3398,1156.095,0.882,0.6805,104.41,1.4065,0.9596
21 Jun 2016,1.3414,1154.83,0.8874,0.6817,104.53,1.4029,0.9586
22 Jun 2016,1.3342,1150.3,0.8864,0.6809,104.69,1.3955,0.9598
23 Jun 2016,1.3196,1146.42,0.8811,0.6758,105.71,1.385,0.9569
24 Jun 2016,1.3346,1167.845,0.8996,0.7342,102.09,1.3974,0.9676
27 Jun 2016,1.3615,1184.19,0.9113,0.7603,101.68,1.4231,0.9815
28 Jun 2016,1.3587,1168.56,0.9048,0.7506,102.79,1.4217,0.9802
29 Jun 2016,1.3444,1155.15,0.9005,0.7395,102.61,1.4057,0.9796
30 Jun 2016,1.3428,1154.23,0.8996,0.7447,102.64,1.4041,0.9744
01 Jul 2016,1.3362,1147.71,0.8982,0.7536,102.67,1.3951,0.9739
04 Jul 2016,1.3259,1147.86,0.8978,0.7526,102.53,1.3824,0.9714
05 Jul 2016,1.339,1157.98,0.9005,0.7664,101.55,1.3953,0.9742
06 Jul 2016,1.334,1163.56,0.9033,0.7761,100.82,1.4059,0.9776
07 Jul 2016,1.3342,1155.745,0.9032,0.7733,100.78,1.3858,0.9774
08 Jul 2016,1.3242,1150.22,0.9061,0.7716,100.55,1.3716,0.9836
11 Jul 2016,1.3261,1147.95,0.9055,0.77,102.62,1.3824,0.9832
12 Jul 2016,1.3118,1146.96,0.9032,0.7584,104.55,1.3731,0.9874
13 Jul 2016,1.3111,1144.435,0.9007,0.7567,104.31,1.371,0.9841
14 Jul 2016,1.3099,1133.045,0.9006,0.7506,105.37,1.3889,0.9824
15 Jul 2016,1.3182,1137.06,0.9033,0.7558,105.82,1.4027,0.9828
18 Jul 2016,1.3187,1137.19,0.9037,0.7527,105.87,1.4077,0.9842
19 Jul 2016,1.3351,1142.315,0.9082,0.7613,106.39,1.4221,0.9852
20 Jul 2016,1.336,1141.66,0.9084,0.759,106.74,1.4215,0.9863
21 Jul 2016,1.3335,1138.56,0.9096,0.7569,106.35,1.4314,0.9889
22 Jul 2016,1.3428,1137.635,0.9107,0.7642,106.27,1.432,0.9882
25 Jul 2016,1.3407,1141.045,0.9115,0.7621,106.08,1.4331,0.9874
26 Jul 2016,1.331,1138.96,0.9107,0.7624,104.63,1.4196,0.9923
27 Jul 2016,1.339,1136.095,0.9102,0.7625,105.63,1.4194,0.9932
28 Jul 2016,1.3312,1127.17,0.9023,0.7622,104.82,1.4152,0.9819
29 Jul 2016,1.3163,1111.95,0.8945,0.7537,102.48,1.3873,0.9663
01 Aug 2016,1.3233,1107.295,0.8953,0.7572,102.37,1.3924,0.9669
02 Aug 2016,1.3146,1110.55,0.8913,0.7515,100.99,1.3837,0.9644
03 Aug 2016,1.3196,1116.445,0.8951,0.7506,101.27,1.397,0.9717
04 Aug 2016,1.3115,1114.745,0.8977,0.7617,101.09,1.3918,0.9731
05 Aug 2016,1.3148,1115.6,0.9033,0.7658,101.87,1.4033,0.9811
