SERIES,DESCRIPTION,,
XUDLERD,Spot exchange rate - Euro into US $,,
XUDLGBD,Spot exchange rate - Sterling into US$,,
XUDLJYD,Spot exchange rate - Japanese Yen into US $,,
,,,
DATE,XUDLERD,XUDLGBD,XUDLJYD
2-Sep-09,0.7023,0.6154,92.49
3-Sep-09,0.7013,0.6121,92.52
4-Sep-09,0.7025,0.6118,92.94
7-Sep-09,0.6976,0.6107,93.08
8-Sep-09,0.689,0.6037,92.17
9-Sep-09,0.6858,0.6036,91.75
10-Sep-09,0.6866,0.5997,91.77
11-Sep-09,0.6843,0.5986,90.57
14-Sep-09,0.6835,0.6019,90.7
15-Sep-09,0.685,0.6086,91.26
16-Sep-09,0.6809,0.6059,91.08
17-Sep-09,0.6782,0.6047,91.15
18-Sep-09,0.6793,0.6138,91.33
21-Sep-09,0.6823,0.618,92.23
22-Sep-09,0.676,0.6108,91.15
23-Sep-09,0.6766,0.609,91.39
24-Sep-09,0.6799,0.6223,91.15
25-Sep-09,0.6807,0.6272,89.94
28-Sep-09,0.6835,0.6296,89.47
29-Sep-09,0.6875,0.6275,90.29
30-Sep-09,0.6841,0.6253,89.54
1-Oct-09,0.6869,0.6255,89.61
2-Oct-09,0.6847,0.6292,89.22
5-Oct-09,0.6836,0.6272,89.61
6-Oct-09,0.6781,0.6276,88.75
7-Oct-09,0.6811,0.6284,89.04
8-Oct-09,0.6774,0.6211,88.4
9-Oct-09,0.6777,0.6277,89.44
12-Oct-09,0.6752,0.6335,89.71
13-Oct-09,0.6745,0.6309,89.63
14-Oct-09,0.6711,0.6268,89.33
15-Oct-09,0.6694,0.6147,90.38
16-Oct-09,0.6722,0.6117,90.88
19-Oct-09,0.6692,0.6101,90.54
20-Oct-09,0.6692,0.6081,90.7
21-Oct-09,0.6667,0.6016,91.11
22-Oct-09,0.6664,0.6034,91.52
23-Oct-09,0.6658,0.6121,91.94
26-Oct-09,0.6693,0.6116,91.97
27-Oct-09,0.6747,0.6122,92.05
28-Oct-09,0.6774,0.6107,91.08
29-Oct-09,0.6748,0.6039,91.42
30-Oct-09,0.6778,0.6069,90.51
2-Nov-09,0.6749,0.6105,90.49
3-Nov-09,0.6813,0.61,90.34
4-Nov-09,0.674,0.6031,90.81
5-Nov-09,0.6717,0.6024,90.59
6-Nov-09,0.6724,0.6021,89.85
9-Nov-09,0.6664,0.5971,89.84
10-Nov-09,0.6681,0.5979,89.77
11-Nov-09,0.6672,0.6032,89.83
12-Nov-09,0.6718,0.6043,90.5
13-Nov-09,0.6717,0.5997,89.67
16-Nov-09,0.6676,0.5962,89.31
17-Nov-09,0.6738,0.5954,89.4
18-Nov-09,0.6681,0.5967,89.26
19-Nov-09,0.6729,0.6016,88.79
20-Nov-09,0.6736,0.6057,88.96
23-Nov-09,0.6676,0.6019,88.97
24-Nov-09,0.6689,0.6031,88.52
25-Nov-09,0.6642,0.6006,87.67
26-Nov-09,0.6672,0.6061,86.57
27-Nov-09,0.6677,0.6064,86.69
30-Nov-09,0.6661,0.6093,86.15
1-Dec-09,0.6625,0.6014,86.69
2-Dec-09,0.6633,0.6003,87.33
3-Dec-09,0.6628,0.6031,88.18
4-Dec-09,0.6717,0.6048,89.95
7-Dec-09,0.6744,0.6086,89.67
8-Dec-09,0.6785,0.6133,88.41
9-Dec-09,0.6782,0.6165,87.93
10-Dec-09,0.6793,0.6153,88.33
11-Dec-09,0.6839,0.6161,89.57
14-Dec-09,0.6825,0.6149,88.5
15-Dec-09,0.687,0.6148,89.7
16-Dec-09,0.6859,0.6098,89.57
17-Dec-09,0.697,0.6199,90.14
18-Dec-09,0.7006,0.6218,90.79
21-Dec-09,0.6986,0.6223,90.93
22-Dec-09,0.7026,0.6275,91.78
23-Dec-09,0.6977,0.6261,91.43
24-Dec-09,0.6965,0.6277,91.77
29-Dec-09,0.6941,0.6264,91.89
30-Dec-09,0.6992,0.6246,92.66
31-Dec-09,0.697,0.6193,93.09
4-Jan-10,0.6926,0.6203,92.34
5-Jan-10,0.6936,0.6237,91.53
6-Jan-10,0.695,0.625,92.66
7-Jan-10,0.6981,0.6275,93.21
8-Jan-10,0.6981,0.6266,92.94
11-Jan-10,0.6874,0.6184,91.92
12-Jan-10,0.6878,0.6176,90.92
13-Jan-10,0.6892,0.6148,91.25
14-Jan-10,0.6908,0.613,91.1
15-Jan-10,0.696,0.6152,90.86
18-Jan-10,0.6952,0.6121,90.83
19-Jan-10,0.7002,0.6108,91.2
20-Jan-10,0.7084,0.6144,91.21
21-Jan-10,0.7114,0.6182,91.18
22-Jan-10,0.7078,0.6202,90.09
25-Jan-10,0.7064,0.617,90.13
26-Jan-10,0.7113,0.6193,89.48
27-Jan-10,0.7122,0.6176,89.44
28-Jan-10,0.7163,0.6197,89.91
29-Jan-10,0.7194,0.6242,90.66
1-Feb-10,0.7196,0.6288,90.78
2-Feb-10,0.7168,0.6262,90.35
3-Feb-10,0.7186,0.6275,90.96
4-Feb-10,0.7256,0.6336,90.34
5-Feb-10,0.7315,0.6392,89.38
8-Feb-10,0.7299,0.6394,89.25
9-Feb-10,0.728,0.6407,89.39
10-Feb-10,0.73,0.6415,89.85
11-Feb-10,0.735,0.6405,89.8
12-Feb-10,0.7347,0.6393,90.01
15-Feb-10,0.7355,0.6389,89.99
16-Feb-10,0.7299,0.6379,90.27
17-Feb-10,0.7323,0.6359,90.86
18-Feb-10,0.7338,0.6393,90.97
19-Feb-10,0.7401,0.6486,91.99
22-Feb-10,0.7358,0.6455,91.17
23-Feb-10,0.7369,0.6472,90.2
24-Feb-10,0.7349,0.6472,89.94
25-Feb-10,0.7395,0.6556,88.92
26-Feb-10,0.7327,0.6569,88.89
1-Mar-10,0.7419,0.6694,89.4
2-Mar-10,0.7374,0.6699,88.99
3-Mar-10,0.7304,0.6637,88.53
4-Mar-10,0.7348,0.6643,88.96
5-Mar-10,0.7349,0.6622,90.57
8-Mar-10,0.7325,0.6636,90.39
9-Mar-10,0.7363,0.6673,89.78
10-Mar-10,0.7318,0.668,90.64
11-Mar-10,0.7314,0.6648,90.51
12-Mar-10,0.7268,0.6588,90.73
15-Mar-10,0.7325,0.6648,90.46
16-Mar-10,0.727,0.6583,90.44
17-Mar-10,0.7279,0.6538,90.44
18-Mar-10,0.7352,0.656,90.47
19-Mar-10,0.7392,0.666,90.52
22-Mar-10,0.7391,0.6636,90.03
23-Mar-10,0.7389,0.6637,90.25
24-Mar-10,0.7492,0.6705,91.9
25-Mar-10,0.7493,0.6718,92.7
26-Mar-10,0.7463,0.6709,92.57
29-Mar-10,0.7423,0.6675,92.68
30-Mar-10,0.7449,0.6619,93
31-Mar-10,0.739,0.6593,93.45
1-Apr-10,0.7387,0.6544,93.98
6-Apr-10,0.7472,0.6579,93.99
7-Apr-10,0.7495,0.6577,93.67
8-Apr-10,0.7487,0.6559,93.14
9-Apr-10,0.7437,0.6513,93.44
12-Apr-10,0.7349,0.6498,93.31
13-Apr-10,0.7375,0.6509,93.14
14-Apr-10,0.7338,0.6468,93.41
15-Apr-10,0.7371,0.6452,93.14
16-Apr-10,0.7403,0.6491,92.25
19-Apr-10,0.7426,0.6535,92.24
20-Apr-10,0.7429,0.6513,93.16
21-Apr-10,0.7466,0.6491,93.23
22-Apr-10,0.7518,0.6499,93.08
23-Apr-10,0.7485,0.6513,94.28
26-Apr-10,0.7505,0.6466,94.12
27-Apr-10,0.7509,0.6517,93.5
28-Apr-10,0.7574,0.6579,94.06
29-Apr-10,0.7551,0.6546,94.22
30-Apr-10,0.752,0.653,94.02
4-May-10,0.7673,0.6616,94.52
5-May-10,0.7772,0.6616,94.39
6-May-10,0.7868,0.6679,93.34
7-May-10,0.7904,0.6811,91.01
10-May-10,0.7789,0.6671,93.28
11-May-10,0.788,0.6725,92.68
12-May-10,0.7886,0.6729,93.09
13-May-10,0.7958,0.6813,92.6
14-May-10,0.8048,0.687,92
17-May-10,0.8107,0.693,92.5
18-May-10,0.8082,0.6927,92.56
19-May-10,0.8104,0.696,91.37
20-May-10,0.8108,0.6991,89.55
21-May-10,0.7964,0.6924,89.91
24-May-10,0.8078,0.6941,90.5
25-May-10,0.8168,0.6975,89.71
26-May-10,0.8183,0.6933,90.47
27-May-10,0.8154,0.6909,90.8
28-May-10,0.811,0.6916,90.93
1-Jun-10,0.8137,0.6803,91.29
2-Jun-10,0.8197,0.6863,92.29
3-Jun-10,0.8193,0.6839,92.43
4-Jun-10,0.8308,0.6869,91.93
7-Jun-10,0.8383,0.6899,91.71
8-Jun-10,0.837,0.6959,90.99
9-Jun-10,0.8293,0.6852,91.48
10-Jun-10,0.8261,0.6819,91.29
11-Jun-10,0.8269,0.6871,91.67
14-Jun-10,0.8145,0.6762,91.77
15-Jun-10,0.8125,0.6749,91.22
16-Jun-10,0.8119,0.6741,91.39
17-Jun-10,0.8093,0.6761,90.81
18-Jun-10,0.8076,0.6756,90.84
21-Jun-10,0.8078,0.6749,91.15
22-Jun-10,0.8141,0.676,90.63
23-Jun-10,0.817,0.6712,90.1
24-Jun-10,0.8118,0.6681,89.33
25-Jun-10,0.8135,0.6677,89.29
28-Jun-10,0.8109,0.6619,89.24
29-Jun-10,0.8211,0.664,88.44
30-Jun-10,0.8165,0.6684,88.48
1-Jul-10,0.8029,0.6617,87.06
2-Jul-10,0.7935,0.6583,87.71
5-Jul-10,0.798,0.6618,87.74
6-Jul-10,0.7907,0.6571,87.43
7-Jul-10,0.7917,0.6579,87.28
8-Jul-10,0.7886,0.6596,88.58
9-Jul-10,0.7916,0.6618,88.49
12-Jul-10,0.7945,0.6634,88.55
13-Jul-10,0.7893,0.6592,88.08
14-Jul-10,0.7855,0.6551,88.47
15-Jul-10,0.7756,0.6504,87.46
16-Jul-10,0.7721,0.6518,86.41
19-Jul-10,0.7711,0.6573,86.68
20-Jul-10,0.7761,0.6561,87.03
21-Jul-10,0.78,0.6573,87.18
22-Jul-10,0.7747,0.6553,87.08
23-Jul-10,0.7802,0.6493,87.29
26-Jul-10,0.773,0.6463,87.24
27-Jul-10,0.7701,0.6429,87.86
28-Jul-10,0.7684,0.6402,87.55
29-Jul-10,0.7642,0.6406,87.11
30-Jul-10,0.7675,0.6385,86.66
2-Aug-10,0.7583,0.629,86.47
3-Aug-10,0.7563,0.6268,85.85
4-Aug-10,0.7608,0.6298,86.32
5-Aug-10,0.7602,0.6316,85.89
6-Aug-10,0.7522,0.626,85.13
9-Aug-10,0.7549,0.6266,85.79
10-Aug-10,0.7641,0.6354,85.84
11-Aug-10,0.7752,0.6385,85.28
12-Aug-10,0.7785,0.6418,85.95
13-Aug-10,0.7836,0.6416,86.37
16-Aug-10,0.7785,0.638,85.35
17-Aug-10,0.7771,0.6418,85.56
18-Aug-10,0.778,0.6414,85.37
19-Aug-10,0.7772,0.6397,85.05
20-Aug-10,0.7883,0.6448,85.75
23-Aug-10,0.7901,0.6449,85.18
24-Aug-10,0.7885,0.6471,84.01
25-Aug-10,0.7919,0.6483,84.62
26-Aug-10,0.7851,0.6417,84.64
27-Aug-10,0.7862,0.6462,84.98
31-Aug-10,0.7868,0.6507,83.97
1-Sep-10,0.7802,0.6468,84.56
2-Sep-10,0.7795,0.6493,84.31
3-Sep-10,0.7774,0.6477,84.35
6-Sep-10,0.7765,0.6488,84.24
7-Sep-10,0.7858,0.6534,83.74
8-Sep-10,0.7846,0.6458,83.91
9-Sep-10,0.7851,0.6462,83.77
10-Sep-10,0.7858,0.6501,84.25
13-Sep-10,0.777,0.6479,83.79
14-Sep-10,0.7706,0.6452,83.04
15-Sep-10,0.7675,0.6395,85.65
16-Sep-10,0.7632,0.6395,85.68
17-Sep-10,0.7665,0.6395,85.86
20-Sep-10,0.7642,0.642,85.75
21-Sep-10,0.7614,0.6434,85.35
22-Sep-10,0.7457,0.6384,84.49
23-Sep-10,0.75,0.6362,84.3
24-Sep-10,0.742,0.6324,84.23
27-Sep-10,0.7423,0.6316,84.23
28-Sep-10,0.7383,0.6328,83.93
29-Sep-10,0.7353,0.6329,83.64
30-Sep-10,0.7325,0.6347,83.55
1-Oct-10,0.7275,0.6325,83.3
4-Oct-10,0.7309,0.6314,83.41
5-Oct-10,0.7226,0.6281,83.06
6-Oct-10,0.7198,0.6293,82.88
7-Oct-10,0.7173,0.6273,82.3
8-Oct-10,0.7177,0.6277,81.84
11-Oct-10,0.7197,0.6287,82.07
12-Oct-10,0.7229,0.6336,81.8
13-Oct-10,0.7163,0.6314,81.8
14-Oct-10,0.71,0.6244,81.38
15-Oct-10,0.7137,0.6246,81.36
18-Oct-10,0.7159,0.6289,81.19
19-Oct-10,0.7251,0.6358,81.82
20-Oct-10,0.7159,0.6307,80.92
21-Oct-10,0.7141,0.6342,81.2
22-Oct-10,0.7181,0.6382,81.43
25-Oct-10,0.7154,0.636,80.6
26-Oct-10,0.721,0.6302,81.28
27-Oct-10,0.7257,0.6337,81.67
28-Oct-10,0.7194,0.6274,80.93
29-Oct-10,0.7195,0.6255,80.54
1-Nov-10,0.7199,0.6231,80.67
2-Nov-10,0.713,0.6247,80.81
3-Nov-10,0.7136,0.6219,81.42
4-Nov-10,0.703,0.6142,80.62
5-Nov-10,0.7126,0.6169,81.36
8-Nov-10,0.7196,0.6197,81.17
9-Nov-10,0.7188,0.6205,80.82
10-Nov-10,0.73,0.6239,82.77
11-Nov-10,0.7315,0.619,82.48
12-Nov-10,0.7297,0.6191,82.38
15-Nov-10,0.7355,0.6224,82.98
16-Nov-10,0.7378,0.6285,83.32
17-Nov-10,0.7385,0.6282,83.09
18-Nov-10,0.7352,0.6254,83.65
19-Nov-10,0.7321,0.6269,83.45
22-Nov-10,0.7348,0.6272,83.47
23-Nov-10,0.7444,0.6299,82.96
24-Nov-10,0.7466,0.6337,83.37
25-Nov-10,0.7477,0.6344,83.58
26-Nov-10,0.7567,0.6406,84.04
29-Nov-10,0.764,0.6439,84.37
30-Nov-10,0.7682,0.6421,83.78
1-Dec-10,0.7656,0.6422,84.24
2-Dec-10,0.7593,0.6429,83.92
3-Dec-10,0.7472,0.6361,82.65
6-Dec-10,0.7526,0.6375,82.63
7-Dec-10,0.7494,0.6322,83.07
8-Dec-10,0.7568,0.634,84.27
9-Dec-10,0.7589,0.6358,83.95
10-Dec-10,0.7563,0.6331,83.94
13-Dec-10,0.747,0.6306,83.69
14-Dec-10,0.7471,0.6335,83.54
15-Dec-10,0.7503,0.6401,84.01
16-Dec-10,0.7579,0.6412,84.34
17-Dec-10,0.7605,0.6465,84.13
20-Dec-10,0.7634,0.6453,83.68
21-Dec-10,0.7614,0.6461,83.71
22-Dec-10,0.7635,0.6494,83.47
23-Dec-10,0.7652,0.6492,83.06
24-Dec-10,0.7625,0.6476,82.91
29-Dec-10,0.7613,0.6483,82.06
30-Dec-10,0.7528,0.6497,81.77
31-Dec-10,0.7454,0.6388,81.12
4-Jan-11,0.7509,0.6412,82.02
5-Jan-11,0.7608,0.6467,83.32
6-Jan-11,0.7671,0.646,83.23
7-Jan-11,0.7703,0.6423,82.97
10-Jan-11,0.7728,0.6423,82.73
11-Jan-11,0.7731,0.6423,83.45
12-Jan-11,0.7655,0.637,83.28
13-Jan-11,0.7499,0.6308,82.82
14-Jan-11,0.7484,0.6297,82.83
17-Jan-11,0.7526,0.6286,82.63
18-Jan-11,0.7468,0.6255,82.7
19-Jan-11,0.7411,0.6256,82.06
20-Jan-11,0.7457,0.6312,83
21-Jan-11,0.7361,0.6254,82.67
24-Jan-11,0.7312,0.6249,82.49
25-Jan-11,0.7313,0.632,82.38
26-Jan-11,0.7303,0.6295,82.25
27-Jan-11,0.7282,0.6274,82.91
28-Jan-11,0.7339,0.6311,82.28
31-Jan-11,0.7295,0.6244,81.93
1-Feb-11,0.7251,0.619,81.5
2-Feb-11,0.7241,0.6176,81.62
3-Feb-11,0.7337,0.6194,81.83
4-Feb-11,0.7378,0.6227,81.99
7-Feb-11,0.7384,0.6207,82.36
8-Feb-11,0.7314,0.6212,81.84
9-Feb-11,0.7295,0.6206,82.49
10-Feb-11,0.7353,0.6219,83.2
11-Feb-11,0.7381,0.625,83.38
14-Feb-11,0.7429,0.6252,83.38
15-Feb-11,0.7399,0.6188,83.82
16-Feb-11,0.7398,0.6234,83.87
17-Feb-11,0.7365,0.6192,83.31
18-Feb-11,0.7332,0.617,83.35
21-Feb-11,0.7315,0.6165,83.17
22-Feb-11,0.7302,0.618,82.94
23-Feb-11,0.7265,0.6158,82.57
24-Feb-11,0.7251,0.6207,81.76
25-Feb-11,0.7274,0.6221,81.75
28-Feb-11,0.724,0.6148,81.93
1-Mar-11,0.7231,0.6132,82.05
2-Mar-11,0.7205,0.6126,81.67
3-Mar-11,0.7174,0.6143,82.38
4-Mar-11,0.7148,0.6149,82.37
7-Mar-11,0.7136,0.6161,82.03
8-Mar-11,0.7195,0.6189,82.69
9-Mar-11,0.7183,0.6168,82.7
10-Mar-11,0.7247,0.6232,83.05
11-Mar-11,0.7225,0.6244,81.8
14-Mar-11,0.7156,0.6181,81.65
15-Mar-11,0.7159,0.6225,80.83
16-Mar-11,0.7183,0.6239,80.18
17-Mar-11,0.7133,0.6195,78.75
18-Mar-11,0.7072,0.6178,81.14
21-Mar-11,0.705,0.6145,81.11
22-Mar-11,0.7037,0.6102,81
23-Mar-11,0.7081,0.6156,80.94
24-Mar-11,0.7043,0.6188,80.83
25-Mar-11,0.7071,0.6217,81.13
28-Mar-11,0.7089,0.6246,81.71
29-Mar-11,0.7109,0.6261,82.36
30-Mar-11,0.7094,0.6225,83.05
31-Mar-11,0.7047,0.6238,82.87
1-Apr-11,0.707,0.6238,84.36
4-Apr-11,0.7025,0.6195,83.9
5-Apr-11,0.704,0.6144,84.53
6-Apr-11,0.6971,0.6129,85.43
7-Apr-11,0.6998,0.6131,85.21
8-Apr-11,0.6928,0.6103,85.03
11-Apr-11,0.6919,0.6092,84.67
12-Apr-11,0.6899,0.6149,83.58
13-Apr-11,0.6896,0.6139,83.9
14-Apr-11,0.6916,0.6112,83.15
15-Apr-11,0.6935,0.6132,83.2
18-Apr-11,0.704,0.6173,82.21
19-Apr-11,0.6987,0.6129,82.46
20-Apr-11,0.6892,0.6095,82.45
21-Apr-11,0.6864,0.6035,81.74
26-Apr-11,0.6838,0.608,81.7
27-Apr-11,0.683,0.6053,82.72
28-Apr-11,0.6746,0.6007,81.44
3-May-11,0.6738,0.6064,80.83
4-May-11,0.6719,0.6045,80.65
5-May-11,0.6842,0.6092,79.99
6-May-11,0.6894,0.6089,80.62
9-May-11,0.7011,0.6135,80.72
10-May-11,0.6966,0.6117,80.66
11-May-11,0.6995,0.6076,81.1
12-May-11,0.7044,0.6147,80.75
13-May-11,0.7039,0.6169,80.77
16-May-11,0.7024,0.616,80.86
17-May-11,0.7058,0.6168,81.43
18-May-11,0.7016,0.6193,81.36
19-May-11,0.7016,0.6186,81.84
20-May-11,0.7066,0.6175,81.65
23-May-11,0.7132,0.6204,81.81
24-May-11,0.709,0.618,82.16
25-May-11,0.7107,0.6147,81.99
26-May-11,0.7093,0.6118,81.34
27-May-11,0.7013,0.6075,80.96
31-May-11,0.6956,0.6075,81.24
1-Jun-11,0.6932,0.6097,80.85
2-Jun-11,0.6926,0.6122,80.89
3-Jun-11,0.6866,0.6112,80.52
6-Jun-11,0.6847,0.6116,80.17
7-Jun-11,0.6811,0.6078,80.24
8-Jun-11,0.6846,0.6108,79.88
9-Jun-11,0.6893,0.611,80.11
10-Jun-11,0.6965,0.6162,80.21
13-Jun-11,0.6956,0.6132,80.17
14-Jun-11,0.6907,0.6102,80.48
15-Jun-11,0.6998,0.6152,80.63
16-Jun-11,0.7071,0.6203,80.68
17-Jun-11,0.699,0.6187,80.08
20-Jun-11,0.6987,0.6169,80.23
21-Jun-11,0.6958,0.6167,80.16
22-Jun-11,0.6928,0.6198,80.08
23-Jun-11,0.7068,0.6259,80.56
24-Jun-11,0.706,0.6263,80.43
27-Jun-11,0.7003,0.6249,80.89
28-Jun-11,0.6962,0.6248,80.79
29-Jun-11,0.6946,0.6241,80.88
30-Jun-11,0.6897,0.6228,80.77
1-Jul-11,0.6905,0.6232,80.87
4-Jul-11,0.6891,0.6225,80.81
5-Jul-11,0.6914,0.6212,81.05
6-Jul-11,0.6991,0.6259,80.9
7-Jul-11,0.6961,0.6257,81.25
8-Jul-11,0.7014,0.623,80.66
11-Jul-11,0.7148,0.6294,80.38
12-Jul-11,0.7149,0.6284,79.49
13-Jul-11,0.7061,0.6217,79.03
14-Jul-11,0.7065,0.6203,79.21
15-Jul-11,0.708,0.6205,79.06
18-Jul-11,0.713,0.6243,79.11
19-Jul-11,0.7047,0.6185,78.93
20-Jul-11,0.7044,0.6195,78.86
21-Jul-11,0.6954,0.6135,78.51
22-Jul-11,0.6961,0.6131,78.35
25-Jul-11,0.6975,0.6141,78.39
26-Jul-11,0.6903,0.6102,78.07
27-Jul-11,0.6952,0.612,77.96
28-Jul-11,0.6993,0.6123,77.81
29-Jul-11,0.6957,0.6092,77.2
1-Aug-11,0.7043,0.615,76.61
2-Aug-11,0.7033,0.6136,77.14
3-Aug-11,0.6996,0.6094,76.88
4-Aug-11,0.7063,0.6126,79.03
5-Aug-11,0.7046,0.6103,78.49
8-Aug-11,0.7048,0.6131,77.67
9-Aug-11,0.7032,0.6166,77.3
10-Aug-11,0.7052,0.6195,76.5
11-Aug-11,0.7009,0.6165,76.78
12-Aug-11,0.7035,0.6145,76.77
15-Aug-11,0.6923,0.6096,76.7
16-Aug-11,0.6945,0.6089,76.72
17-Aug-11,0.6919,0.6036,76.56
18-Aug-11,0.6985,0.6074,76.57
19-Aug-11,0.6937,0.6035,76.25
22-Aug-11,0.6954,0.6082,76.77
23-Aug-11,0.6949,0.6063,76.51
24-Aug-11,0.694,0.6097,76.73
25-Aug-11,0.6968,0.6149,77.46
26-Aug-11,0.6964,0.6163,76.85
30-Aug-11,0.6928,0.6144,76.73
31-Aug-11,0.6945,0.6142,76.46
1-Sep-11,0.7017,0.6188,76.97
2-Sep-11,0.7038,0.6171,76.77
5-Sep-11,0.7085,0.621,76.97
6-Sep-11,0.7124,0.6248,77.11
7-Sep-11,0.7125,0.6272,77.33
8-Sep-11,0.7141,0.6223,77.36
9-Sep-11,0.7293,0.6291,77.75
12-Sep-11,0.7348,0.6328,77.01
13-Sep-11,0.7311,0.6332,76.87
14-Sep-11,0.7314,0.6354,76.72
15-Sep-11,0.722,0.6327,76.69
16-Sep-11,0.7254,0.6331,76.86
19-Sep-11,0.7346,0.6393,76.4
20-Sep-11,0.7293,0.6359,76.45
21-Sep-11,0.7304,0.6408,76.42
22-Sep-11,0.7426,0.6519,76.32
23-Sep-11,0.7398,0.6478,76.26
26-Sep-11,0.7422,0.6433,76.37
27-Sep-11,0.7334,0.6369,76.65
28-Sep-11,0.7352,0.6388,76.41
29-Sep-11,0.7326,0.6378,76.84
30-Sep-11,0.7453,0.6419,77.09
3-Oct-11,0.7533,0.6461,76.66
4-Oct-11,0.7531,0.6491,76.71
5-Oct-11,0.7513,0.6483,76.96
6-Oct-11,0.746,0.65,76.7
7-Oct-11,0.7411,0.6403,76.76
10-Oct-11,0.7323,0.638,76.73
11-Oct-11,0.7334,0.6403,76.71
12-Oct-11,0.7249,0.6339,77.34
13-Oct-11,0.7297,0.6358,76.83
14-Oct-11,0.7211,0.633,77.35
17-Oct-11,0.7265,0.6338,76.72
18-Oct-11,0.7308,0.6394,76.75
19-Oct-11,0.7245,0.6316,76.77
20-Oct-11,0.7301,0.6376,76.88
21-Oct-11,0.7196,0.627,76.13
24-Oct-11,0.7203,0.6268,76.11
25-Oct-11,0.7192,0.6262,75.77
26-Oct-11,0.7236,0.6285,76
27-Oct-11,0.7071,0.6227,75.84
28-Oct-11,0.7054,0.6193,75.77
31-Oct-11,0.7169,0.6195,77.97
1-Nov-11,0.7313,0.6272,78.28
2-Nov-11,0.7246,0.6261,78.04
3-Nov-11,0.7276,0.6266,77.98
4-Nov-11,0.7267,0.624,78.18
7-Nov-11,0.7273,0.6238,78.03
8-Nov-11,0.7243,0.6216,77.72
9-Nov-11,0.7361,0.627,77.73
10-Nov-11,0.736,0.6296,77.52
11-Nov-11,0.7281,0.622,77.07
14-Nov-11,0.7336,0.6289,76.94
15-Nov-11,0.7396,0.6322,76.95
16-Nov-11,0.7391,0.6333,76.95
17-Nov-11,0.74,0.6333,76.99
18-Nov-11,0.7395,0.6333,76.9
21-Nov-11,0.7425,0.64,76.98
22-Nov-11,0.741,0.6391,77.06
23-Nov-11,0.7491,0.6445,77.48
24-Nov-11,0.7506,0.6449,77.11
25-Nov-11,0.7536,0.6458,77.68
28-Nov-11,0.749,0.6433,78.11
29-Nov-11,0.75,0.6406,77.79
30-Nov-11,0.7428,0.6358,77.63
1-Dec-11,0.7423,0.6376,77.72
2-Dec-11,0.7445,0.6399,77.95
5-Dec-11,0.7425,0.6366,77.82
6-Dec-11,0.7473,0.6409,77.75
7-Dec-11,0.747,0.6381,77.72
8-Dec-11,0.7512,0.6398,77.51
9-Dec-11,0.7482,0.6401,77.62
12-Dec-11,0.7567,0.6402,77.8
13-Dec-11,0.7641,0.6437,77.84
14-Dec-11,0.7721,0.6489,78.12
15-Dec-11,0.7694,0.6461,77.98
16-Dec-11,0.7664,0.644,77.71
19-Dec-11,0.768,0.6438,77.94
20-Dec-11,0.7625,0.6371,77.74
21-Dec-11,0.7663,0.6384,77.97
22-Dec-11,0.7653,0.6373,78.08
23-Dec-11,0.7653,0.6378,78.05
28-Dec-11,0.7724,0.6464,77.94
29-Dec-11,0.7743,0.6497,77.72
30-Dec-11,0.7729,0.6468,77.38
3-Jan-12,0.7661,0.6395,76.74
4-Jan-12,0.7747,0.6407,76.74
5-Jan-12,0.7817,0.646,77.1
6-Jan-12,0.7865,0.649,77.12
9-Jan-12,0.7851,0.6474,76.85
10-Jan-12,0.7826,0.6457,76.79
11-Jan-12,0.7883,0.6512,76.92
12-Jan-12,0.7814,0.6528,76.76
13-Jan-12,0.7895,0.6542,76.98
16-Jan-12,0.7891,0.6524,76.7
17-Jan-12,0.7851,0.6513,76.81
18-Jan-12,0.7802,0.6491,76.79
19-Jan-12,0.7757,0.6462,77.07
20-Jan-12,0.774,0.6441,77.12
23-Jan-12,0.7665,0.6412,77.01
24-Jan-12,0.7704,0.6416,77.71
25-Jan-12,0.7708,0.6416,78.22
26-Jan-12,0.7599,0.6371,77.31
27-Jan-12,0.7615,0.6382,76.73
30-Jan-12,0.7627,0.6377,76.39
31-Jan-12,0.7639,0.6337,76.25
1-Feb-12,0.7577,0.6306,76.13
2-Feb-12,0.7592,0.6322,76.16
3-Feb-12,0.7621,0.633,76.59
6-Feb-12,0.7646,0.6331,76.59
7-Feb-12,0.7552,0.6301,76.87
8-Feb-12,0.7544,0.632,76.9
9-Feb-12,0.7517,0.6312,77.33
10-Feb-12,0.7583,0.6349,77.64
13-Feb-12,0.7566,0.6333,77.42
14-Feb-12,0.7615,0.6382,78.42
15-Feb-12,0.7653,0.6372,78.33
16-Feb-12,0.7668,0.635,78.84
17-Feb-12,0.7596,0.6323,79.36
20-Feb-12,0.7537,0.6301,79.48
21-Feb-12,0.7539,0.6321,79.75
22-Feb-12,0.7552,0.6382,80.33
23-Feb-12,0.7511,0.6369,80.19
24-Feb-12,0.7428,0.6306,80.68
27-Feb-12,0.7466,0.6313,80.46
28-Feb-12,0.7449,0.6314,80.52
29-Feb-12,0.7476,0.6259,80.96
1-Mar-12,0.7501,0.6267,80.98
2-Mar-12,0.7573,0.6307,81.54
5-Mar-12,0.7557,0.63,81.41
6-Mar-12,0.7625,0.6354,80.74
7-Mar-12,0.7621,0.6366,80.84
8-Mar-12,0.7535,0.6323,81.4
9-Mar-12,0.7623,0.6372,82.35
12-Mar-12,0.761,0.6404,82.22
